Fecha,Hora,Latitud,Longitud,Prof.,Mc
1/1/2020,7:4243.8,17.908,-66.883,15.1,3.1
1/1/2020,8:3740.5,19.183,-67.565,1.5,3.7
1/1/2020,9:514.7,17.89,-66.865,15,3.4
1/1/2020,9:4813.2,17.951,-70.17,31,3.2
1/1/2020,10:2025.3,17.335,-68.675,58.2,3.5
1/1/2020,10:4615.7,17.889,-66.843,15.8,3.3
1/1/2020,12:4826.8,19.216,-67.499,22.6,3.6
1/1/2020,13:1114.7,19.189,-67.536,10.5,3.5
1/1/2020,13:2018.1,19.273,-67.436,23,3.2
1/1/2020,13:361.4,19.218,-67.468,15,3.2
1/1/2020,13:5733.8,19.153,-69.78,21.3,3.1
1/1/2020,14:423.5,19.256,-67.46,15,3.1
1/1/2020,14:245.0,17.884,-71.23,12.1,2.9
1/1/2020,14:582.4,19.25,-67.495,23.1,3.6
1/1/2020,15:3443.1,18.811,-70.36,97.3,2.9
1/1/2020,22:2541.5,18.908,-67.665,18.8,3.4
1/2/2020,0:344.7,17.858,-66.877,12.2,3.6
1/2/2020,0:121.7,17.892,-66.911,19.2,3.5
1/2/2020,0:1639.6,17.921,-66.846,12.1,2.7
1/2/2020,0:2548.0,19.174,-67.536,21.4,3.3
1/2/2020,0:4320.3,17.946,-66.826,0.1,2.9
1/2/2020,0:5952.0,17.913,-66.857,22.6,3.3
1/2/2020,1:3720.0,18.138,-70.404,32.5,2.9
1/2/2020,3:3754.0,17.809,-67.025,31.8,3
1/2/2020,5:5824.7,19.144,-67.573,11.1,3.5
1/2/2020,6:540.1,19.091,-67.603,0,3.3
1/2/2020,6:1524.5,19.166,-67.539,3,3.4
1/2/2020,6:2049.3,19.157,-67.558,18.2,3.2
1/2/2020,6:2247.3,19.127,-67.613,2.7,3.2
1/2/2020,6:2540.7,19.301,-67.361,49.8,3.1
1/2/2020,6:2854.7,19.192,-67.569,15,3.4
1/2/2020,6:3046.2,17.86,-66.904,19,2.9
1/2/2020,6:3211.8,17.908,-66.905,13.9,2.9
1/2/2020,6:5311.8,19.061,-67.655,0,3.3
1/2/2020,7:143.4,19.263,-67.279,15,3.3
1/2/2020,7:1223.0,19.085,-67.643,12,3.5
1/2/2020,7:4920.5,18.978,-67.4791,20.5,3.4
1/2/2020,7:5318.1,19.18,-67.587,15,3.2
1/2/2020,8:113.7,17.89,-66.871,8.9,2.5
1/2/2020,8:1427.3,19.155,-67.555,15,3.2
1/2/2020,8:161.8,19.23,-67.422,23.1,3.4
1/2/2020,8:5513.0,19.273,-67.476,15,3.2
1/2/2020,9:137.4,19.237,-67.511,21.9,3.6
1/2/2020,9:334.8,19.111,-67.548,15,3.2
1/2/2020,9:1145.8,17.825,-66.833,25.4,2.4
1/2/2020,9:1946.7,19.188,-67.575,20.8,
1/2/2020,9:4838.5,20.021,-69.619,88.6,2.8
1/2/2020,10:2337.9,17.933,-67.517,0.2,2.5
1/2/2020,10:253.1,19.115,-67.568,20.2,3.1
1/2/2020,10:4637.0,17.897,-66.663,0.1,2.3
1/2/2020,10:4742.8,17.917,-66.883,16.2,2.4
1/2/2020,11:020.3,18.617,-68.15,15,2.3
1/2/2020,11:1832.4,19.19,-67.537,15,
1/2/2020,11:1918.2,18.837,-67.686,15,2.8
1/2/2020,11:2719.0,17.904,-66.872,12.1,2.9
1/2/2020,11:5739.5,17.887,-66.894,16,2.8
1/2/2020,12:2228.6,17.792,-66.937,31.1,2.4
1/2/2020,13:1933.4,18.299,-68.2841,57.3,3.6
1/2/2020,14:3758.8,19.23,-67.485,22.6,3.3
1/2/2020,15:215.7,19.683,-70.192,22.6,3
1/2/2020,15:3341.1,17.863,-66.85,23,3.1
1/2/2020,20:422.2,17.843,-66.769,26.7,3.7
1/3/2020,1:3734.4,18.923,-67.713,17.5,3.3
1/3/2020,2:4856.8,19.032,-67.608,12.1,3.1
1/3/2020,3:2916.9,18.385,-72.4451,22.7,3.3
1/3/2020,16:5210.5,17.708,-66.913,23,3.5
1/3/2020,17:4836.7,20.103,-70.486,31.3,3
1/4/2020,0:1136.0,19.317,-67.468,22.5,3.3
1/4/2020,0:135.7,18.69,-72.278,19,3.2
1/4/2020,3:4849.1,18.124,-68.3761,42.6,3.2
1/4/2020,12:959.6,20.503,-60.91,3.1,4.2
1/4/2020,12:1020.9,19.896,-64.373,43.9,3.9
1/4/2020,13:524.4,0.979,-72.1854,11.2,
1/4/2020,23:2510.8,19.194,-70.604,22.8,3.2
1/5/2020,0:3147.0,18.502,-68.9011,38.4,3.2
1/5/2020,1:5519.5,17.861,-66.77,0.1,2.6
1/5/2020,4:2322.9,17.899,-66.825,15.7,3
1/5/2020,4:4115.8,17.225,-92.7982,22.5,
1/5/2020,6:4519.5,18.973,-67.625,18.2,3.4
1/5/2020,7:2513.4,17.875,-66.872,12.2,3.4
1/5/2020,8:291.6,18.371,-68.9611,22.6,4
1/5/2020,21:452.7,19.691,-66.403,31,3.6
1/6/2020,6:303.9,18.57,-71.872,20.6,3
1/6/2020,10:3219.5,17.88,-66.835,22.9,4.3
1/6/2020,15:5617.0,19.97,-74.507,26.9,2.9
1/6/2020,20:3915.1,17.869,-66.839,12.1,3.2
1/6/2020,21:3754.8,17.881,-66.843,21.1,4
1/6/2020,22:186.9,18.857,-69.3401,6.6,2.8
1/7/2020,1:1932.5,18.596,-69.483,99.1,3.1
1/7/2020,6:1034.4,18.765,-71.679,31.1,2.7
1/7/2020,8:2424.0,17.747,-66.718,12.2,4.3
1/7/2020,8:340.7,17.877,-66.672,16.2,3.8
1/7/2020,8:5046.4,18.038,-66.789,22.9,3.7
1/7/2020,11:1843.6,18.045,-66.777,22,3.7
1/7/2020,13:022.6,18.051,-66.78,23,3.6
1/7/2020,14:446.7,17.995,-66.741,23,3.9
1/7/2020,15:559.7,17.957,-66.695,19,3.8
1/7/2020,16:274.8,17.828,-66.723,15,4
1/7/2020,18:4345.2,17.837,-66.882,18.7,4.1
1/7/2020,19:5855.5,17.876,-66.799,18.2,3.7
1/7/2020,20:3258.3,17.9,-66.66,23,4
1/8/2020,0:5947.2,17.805,-66.871,12.6,3.7
1/8/2020,1:209.1,17.893,-66.805,23.1,3.4
1/8/2020,3:5247.2,17.955,-66.756,16.5,3.5
1/8/2020,5:5113.7,17.903,-66.798,21.3,3.4
1/8/2020,6:3242.6,17.974,-66.793,23,3.4
1/8/2020,6:5144.4,17.936,-66.963,13,3.3
1/8/2020,7:027.7,18.039,-66.835,20.2,3.4
1/8/2020,7:1827.5,17.978,-66.93,19.3,3.2
1/8/2020,7:3323.6,17.856,-66.636,12.7,3.6
1/8/2020,8:3226.2,17.977,-66.757,23,3.3
1/8/2020,8:4730.1,18.092,-66.864,15,3.2
1/8/2020,9:1954.0,17.801,-66.579,15.4,3.7
1/8/2020,9:5343.2,17.785,-66.628,12.1,3.5
1/8/2020,10:736.9,17.916,-66.906,17.5,3.5
1/8/2020,12:257.8,17.925,-66.787,12.1,2.9
1/8/2020,12:4125.5,18.094,-67.019,12.3,3.7
1/8/2020,13:570.6,20.066,-70.551,12,3.4
1/8/2020,14:514.6,20.066,-70.568,11.7,3.3
1/8/2020,16:2450.7,20.116,-70.612,18.4,3.3
1/8/2020,17:751.3,18.848,-68.012,15,3.1
1/8/2020,18:4413.7,17.871,-66.91,14.6,3.7
1/8/2020,20:418.1,17.913,-66.699,22.9,4.1
1/8/2020,21:741.3,17.921,-66.845,11.9,3.5
1/8/2020,21:1516.8,17.895,-66.694,12,3.7
1/8/2020,21:1745.3,18.153,-66.743,11.4,3.4
1/8/2020,21:5548.0,17.642,-66.718,0,3.1
1/8/2020,22:147.5,17.903,-66.662,21.7,3.5
1/8/2020,22:530.5,17.784,-66.84,12.5,3.5
1/8/2020,22:1141.0,17.952,-66.831,12.2,3.4
1/8/2020,22:231.5,19.154,-68.135,69.5,3.3
1/8/2020,22:3527.8,17.904,-66.813,12.2,3.2
1/8/2020,22:4014.2,17.937,-66.9,12.1,3.2
1/8/2020,22:4848.9,18.139,-67.2711,36.7,3.5
1/9/2020,3:2246.6,17.878,-66.808,15.5,3.2
1/9/2020,5:313.1,17.981,-66.818,23.2,3.2
1/9/2020,5:1922.1,19.146,-70.848,12.1,2.8
1/9/2020,5:4217.3,17.906,-66.978,20.9,3.2
1/9/2020,12:3950.7,17.942,-66.958,15.1,3
1/9/2020,18:624.3,17.971,-66.821,22.8,3.7
1/9/2020,19:1427.7,20.037,-70.589,23.1,2.8
1/9/2020,23:3951.0,17.864,-66.906,18.5,3.5
1/10/2020,8:527.5,17.867,-66.679,22.7,3.7
1/10/2020,8:3237.1,18.995,-70.446,46.8,3
1/10/2020,8:4111.9,17.938,-66.892,23.1,3.6
1/10/2020,10:101.4,17.937,-66.943,16.7,3.5
1/10/2020,12:246.6,18.366,-69.1291,13.7,3.5
1/10/2020,18:5756.6,17.774,-66.869,9.8,3.6
1/10/2020,21:4425.3,17.897,-66.888,18.4,3.6
1/10/2020,22:2624.9,17.93,-66.903,19.2,4.9
1/10/2020,22:5450.4,17.887,-66.828,21.2,3.6
1/11/2020,1:516.7,17.865,-66.845,22.1,3.5
1/11/2020,2:1058.9,17.801,-66.878,15,3.5
1/11/2020,2:2820.2,17.947,-66.675,15.5,3.9
1/11/2020,3:3137.8,17.914,-66.892,12.1,3.6
1/11/2020,4:850.1,17.978,-66.688,18.4,3.7
1/11/2020,4:3240.2,17.947,-66.799,19.9,3.3
1/11/2020,4:5923.7,17.959,-66.714,12.1,3.3
1/11/2020,6:1115.8,17.973,-66.672,15,3.5
1/11/2020,7:196.1,17.901,-66.651,7.2,3.2
1/11/2020,7:2528.7,17.86,-66.821,22.9,3.5
1/11/2020,7:2843.8,18.024,-66.908,20.5,3.6
1/11/2020,8:720.6,17.98,-66.794,12.1,3.4
1/11/2020,8:5951.7,17.937,-66.963,19.4,3.4
1/11/2020,10:614.0,17.938,-66.716,22.6,3.5
1/11/2020,11:1811.2,17.864,-66.922,15,3.5
1/11/2020,11:2747.0,17.85,-66.894,0.1,2.5
1/11/2020,12:1630.1,17.984,-66.774,12,3.5
1/11/2020,12:5445.0,17.869,-66.84,16.3,4.9
1/11/2020,13:321.9,17.929,-66.849,12.1,3
1/11/2020,13:3424.7,17.902,-66.816,9.3,3.3
1/11/2020,13:4815.1,17.978,-66.835,21.7,3.5
1/11/2020,13:5141.2,17.933,-66.839,18.6,3.1
1/11/2020,13:5950.3,17.892,-66.9,22.3,3.5
1/11/2020,14:2821.6,17.939,-66.833,17.9,3.3
1/11/2020,14:3927.0,17.96,-66.833,19.5,3
1/11/2020,14:4115.3,17.91,-66.834,15,3.1
1/11/2020,14:4530.4,17.951,-66.831,19.8,3.2
1/11/2020,14:5434.2,17.893,-66.836,16.1,2.7
1/11/2020,14:5655.4,17.884,-66.852,18.1,3.2
1/11/2020,15:3113.6,17.913,-66.794,4,3.3
1/11/2020,15:4117.8,17.946,-66.838,18.6,3.4
1/11/2020,15:502.0,17.942,-66.839,18.7,2.7
1/12/2020,2:2831.7,17.829,-66.771,22.2,3.6
1/12/2020,4:629.7,17.948,-66.687,13.3,3.4
1/12/2020,4:213.9,18.014,-66.987,12.2,3.3
1/12/2020,4:4737.5,17.863,-66.768,12.1,3.2
1/12/2020,5:1711.6,17.911,-66.846,14.4,3.3
1/12/2020,6:916.5,17.793,-66.928,11.6,3.3
1/12/2020,7:5955.6,17.851,-66.871,21,3.6
1/12/2020,21:10.6,17.829,-66.741,12.1,3.6
1/12/2020,23:3342.4,17.924,-67.09,12.1,3.5
1/13/2020,2:1312.8,19.313,-70.419,23,3.4
1/13/2020,2:5228.9,17.925,-66.643,11.8,3.5
1/13/2020,3:520.6,17.936,-66.822,12.2,3.6
1/13/2020,7:738.9,17.917,-66.815,12.1,3.5
1/13/2020,10:127.5,17.896,-66.646,12.1,3.6
1/13/2020,12:1327.9,17.95,-66.939,13.8,2.4
1/13/2020,14:322.7,17.982,-66.69,12.5,3.7
1/13/2020,15:3459.2,18.112,-69.0851,39.6,3.3
1/13/2020,20:4641.2,17.924,-66.981,12.1,3.5
1/14/2020,2:1354.5,17.951,-66.824,18.4,2.7
1/14/2020,2:3713.9,17.876,-66.997,0.1,2.9
1/14/2020,3:434.4,17.789,-66.806,5.5,3.1
1/14/2020,3:4645.1,17.92,-66.829,23.6,2.8
1/14/2020,6:116.4,17.881,-66.992,0,2.9
1/14/2020,6:5012.3,17.928,-66.916,10.4,2.7
1/14/2020,7:317.7,17.912,-66.7,12.3,3.2
1/14/2020,7:157.5,17.931,-66.676,14.7,3
1/14/2020,7:4718.0,17.947,-66.822,20.2,2.9
1/14/2020,8:73.1,17.881,-66.635,18.8,3
1/14/2020,8:1425.1,17.884,-66.821,16.5,2.6
1/14/2020,11:652.3,17.941,-66.802,14.8,3
1/14/2020,11:5628.1,17.917,-66.715,12.5,3.2
1/14/2020,11:582.6,19.274,-69.839,33.4,2.4
1/14/2020,12:111.4,17.975,-66.814,17.5,3.2
1/14/2020,12:2642.2,17.925,-67,28.8,3.8
1/14/2020,12:3138.4,17.805,-66.817,16.3,2.8
1/14/2020,12:3723.0,17.801,-66.896,11.7,3.7
1/14/2020,12:4032.3,17.821,-66.9,22.9,3.1
1/14/2020,13:389.6,17.834,-66.885,19,3.2
1/14/2020,14:919.2,17.802,-66.906,22.9,3.5
1/14/2020,14:487.8,17.877,-67.073,12.1,3.7
1/14/2020,15:106.4,19.494,-69.956,24.1,2.8
1/14/2020,16:355.4,17.934,-66.854,23.1,3.7
1/14/2020,16:592.5,17.694,-70.24,31.5,3.2
1/14/2020,17:4050.5,19.759,-71.127,22.6,3.3
1/14/2020,17:585.0,19.795,-71.147,15.5,3.1
1/14/2020,21:4338.5,17.938,-66.846,25.9,3.4
1/14/2020,21:5149.7,17.841,-66.843,12.1,3.4
1/14/2020,22:1637.2,17.931,-66.841,23,3.2
1/14/2020,22:2742.7,17.817,-66.854,21.4,3.6
1/14/2020,22:4924.2,17.912,-66.823,12,3.3
1/14/2020,23:2548.0,17.719,-66.914,12.6,3.3
1/14/2020,23:2739.2,17.862,-66.882,23,3.4
1/14/2020,23:5611.7,17.814,-66.854,19,3.5
1/15/2020,3:1155.1,18.778,-70.4761,4.2,2.9
1/15/2020,6:3412.3,17.954,-66.654,22.9,3.6
1/15/2020,8:1447.3,17.954,-66.627,12.6,3.5
1/15/2020,10:3041.1,18.022,-68.5391,14,3.1
1/15/2020,13:2536.4,19.16,-67.582,0.1,3.6
1/15/2020,15:3623.9,17.885,-67.044,15,3.8
1/15/2020,19:2833.7,18.093,-68.9391,8.9,3.3
1/15/2020,19:4947.1,17.867,-67.006,12.1,3.7
1/15/2020,20:040.5,17.934,-66.952,14.5,3.7
1/15/2020,20:2753.2,17.913,-66.958,12.1,3.6
1/15/2020,21:85.2,17.918,-66.845,22.9,3.8
1/15/2020,22:4235.1,17.92,-66.964,12.2,3
1/15/2020,22:4538.5,17.911,-66.955,8.5,3
1/15/2020,23:3058.7,17.854,-66.996,12,3.3
1/16/2020,2:1241.0,19.353,-70.476,90.7,3.2
1/16/2020,2:1448.9,17.981,-66.941,20.3,3.3
1/16/2020,2:5122.3,17.827,-67.084,5.6,3.9
1/16/2020,3:256.3,17.947,-66.812,23,3.3
1/16/2020,5:3156.8,17.945,-66.871,23.1,3.4
1/16/2020,5:540.6,17.89,-67.018,16.2,3.1
1/16/2020,5:5844.4,17.896,-66.871,23.1,3.3
1/16/2020,6:2847.8,17.933,-66.84,22.5,3.3
1/16/2020,7:1646.6,18.031,-66.86,22.6,3.3
1/16/2020,7:4658.4,17.85,-66.92,20.3,3.3
1/16/2020,8:4123.3,17.959,-66.65,13.3,3.4
1/16/2020,8:450.3,17.884,-66.748,12.1,3.3
1/16/2020,18:3437.8,17.991,-66.739,16.4,3.6
1/16/2020,19:2414.5,17.96,-66.764,18.8,3.7
1/16/2020,20:5846.6,17.989,-66.757,22.8,4.1
1/16/2020,21:1519.3,17.916,-66.957,12.1,4
1/16/2020,21:3047.4,17.777,-71.586,31.2,2.9
1/16/2020,21:5116.1,17.907,-66.85,12.2,3.3
1/16/2020,22:754.7,17.883,-67.014,12,3.3
1/16/2020,22:2118.6,17.97,-66.819,12.1,3.2
1/16/2020,22:2844.1,17.932,-66.953,12.1,2.6
1/16/2020,23:1414.3,19.81,-71.119,23,3.1
1/16/2020,23:1829.0,17.943,-66.85,12.1,3.5
1/16/2020,23:3838.9,17.928,-66.718,22.8,3.7
1/17/2020,0:485.2,17.645,-66.943,22.1,3.5
1/17/2020,2:4752.5,17.912,-66.826,23.1,3.4
1/17/2020,3:1927.1,17.917,-66.998,12.1,3.2
1/17/2020,3:4432.2,17.922,-67.026,11.9,3.1
1/17/2020,4:1628.3,17.887,-67.042,15,3.2
1/17/2020,4:507.0,17.897,-67.088,7.1,3.1
1/17/2020,5:4047.5,18.482,-68.5971,29.2,3
1/17/2020,6:4735.9,17.841,-66.772,19.3,3.4
1/17/2020,7:2841.7,17.927,-66.856,23.1,3.3
1/17/2020,7:5548.0,19.077,-68.405,22.8,3.4
1/17/2020,8:2553.5,17.936,-66.872,23.1,3.3
1/17/2020,9:237.7,17.93,-66.988,20.3,3.2
1/17/2020,9:1810.8,17.876,-67.044,12.1,3
1/17/2020,9:1810.9,17.873,-67.046,7.6,3.3
1/17/2020,9:4937.6,17.909,-66.866,22.9,3.2
1/17/2020,10:3258.2,17.849,-66.742,19.3,3.6
1/17/2020,11:5522.8,17.841,-66.676,15,3.5
1/17/2020,12:5159.4,18.609,-71.551,23,2.6
1/17/2020,12:5217.6,17.966,-67.026,12.1,3.4
1/17/2020,19:4812.7,17.992,-66.753,22.1,3.9
1/17/2020,21:4056.4,17.937,-66.686,20.1,3.2
1/17/2020,21:4424.8,17.944,-66.828,11.3,2.9
1/17/2020,21:503.6,17.915,-66.65,15,3.1
1/17/2020,22:236.3,17.983,-66.746,21.8,3.9
1/17/2020,22:1238.6,17.978,-66.75,12.1,3
1/17/2020,22:1359.5,17.886,-66.851,23,3.3
1/17/2020,22:4349.6,17.922,-66.99,15.8,3.1
1/17/2020,22:4632.4,17.899,-66.839,22.9,3.2
1/17/2020,23:242.6,17.903,-66.872,19,2.8
1/17/2020,23:2943.7,17.798,-66.791,13.2,3.1
1/18/2020,0:319.6,17.968,-66.792,18,3
1/18/2020,0:51.1,17.789,-66.746,23.1,2.7
1/18/2020,0:853.2,18.004,-66.773,31.1,3.3
1/18/2020,0:2742.2,17.864,-66.832,21.4,3
1/18/2020,0:4531.2,17.911,-66.893,17.7,3.1
1/18/2020,1:2958.3,18.036,-66.788,22.5,3.5
1/18/2020,1:4622.3,17.894,-66.886,12,3.4
1/18/2020,3:3839.6,18.01,-68.4351,35.8,3.1
1/18/2020,4:3614.5,17.895,-66.952,16.8,3.4
1/18/2020,6:5911.5,17.942,-66.646,16.4,3.7
1/18/2020,8:346.3,17.905,-66.868,12.1,3.4
1/18/2020,8:4434.8,17.948,-66.648,18.7,3.6
1/18/2020,8:4716.1,17.912,-66.879,12.1,3.5
1/18/2020,11:1856.5,17.962,-66.707,22.8,3.5
1/18/2020,12:1710.6,17.887,-66.944,28.2,3.3
1/18/2020,12:1722.5,18.527,-71.077,15,3.2
1/18/2020,12:456.7,17.974,-68.8091,48.3,3.4
1/18/2020,13:621.6,17.899,-67.013,4,2.8
1/18/2020,13:947.8,17.908,-66.807,16.9,3.3
1/18/2020,13:1231.8,17.934,-66.877,12.5,3.2
1/18/2020,13:299.3,17.885,-66.654,23.4,3.5
1/18/2020,13:5058.5,17.906,-66.949,19.8,3.4
1/18/2020,14:634.8,18.019,-66.731,12.5,3.3
1/18/2020,15:2729.4,18.008,-66.756,13.7,3.5
1/18/2020,16:571.8,17.899,-66.872,15,3.6
1/18/2020,17:656.1,17.936,-66.829,18.2,3.5
1/18/2020,17:92.8,17.946,-66.85,20.2,3.2
1/18/2020,18:138.6,18.007,-66.787,16,3.6
1/18/2020,18:3660.0,17.906,-66.847,18.5,3.3
1/18/2020,21:4720.1,17.9,-66.917,21.4,3.6
1/18/2020,22:1216.2,17.934,-66.847,15,3.7
1/18/2020,22:5757.2,17.914,-66.876,23.1,3.4
1/18/2020,23:1725.3,17.826,-66.91,23.1,3.4
1/18/2020,23:3741.5,17.962,-66.874,23.2,3.4
1/18/2020,23:4813.2,17.872,-66.892,23.6,3.4
1/19/2020,0:555.5,17.91,-66.92,13.3,3.7
1/19/2020,2:3158.0,17.967,-66.746,22.9,3.3
1/19/2020,3:659.9,17.957,-66.752,23.1,3.6
1/19/2020,5:00.1,17.908,-67.065,12.1,3.1
1/19/2020,5:437.4,17.918,-66.829,22.5,3.3
1/19/2020,8:2632.8,18.027,-66.821,23.1,3.5
1/19/2020,8:5755.3,19.273,-69.584,80.1,3.4
1/19/2020,10:540.4,17.939,-66.996,20.5,3.2
1/19/2020,11:289.3,19.1,-68.057,15,3.2
1/19/2020,11:5019.8,17.94,-66.846,23.1,3.3
1/19/2020,13:5955.7,18.017,-66.768,22.8,3.5
1/19/2020,15:5218.1,17.823,-67.029,6.4,3.7
1/19/2020,16:3524.5,18.725,-70.3511,5.4,3.4
1/19/2020,16:4418.3,17.866,-67.005,12,3.3
1/19/2020,16:5714.8,17.749,-66.847,22.8,3.5
1/19/2020,17:649.6,17.875,-66.852,22.7,3.3
1/19/2020,18:455.1,17.953,-66.709,19.3,3.8
1/19/2020,20:126.7,18.504,-67.996,79.1,3.4
1/19/2020,20:5027.5,18.908,-71.934,15,3
1/19/2020,21:275.4,19.8,-71.351,14,3.4
1/19/2020,22:4330.6,18.126,-68.323,85.4,3.4
1/20/2020,1:266.2,18.017,-66.742,22.8,3.9
1/20/2020,1:4017.8,18.336,-70.279,18.7,3.3
1/20/2020,2:1955.3,18.857,-70.1971,2.6,3
1/20/2020,4:1219.1,17.845,-66.996,11.7,3.7
1/20/2020,5:91.7,17.908,-66.979,12.3,3.7
1/20/2020,5:2619.9,17.958,-66.743,20.4,3.9
1/20/2020,7:115.5,18.033,-66.719,12.3,3.8
1/20/2020,9:3354.2,17.974,-66.734,11.2,3.4
1/20/2020,9:3636.9,17.975,-66.76,14.3,3.9
1/20/2020,9:4233.2,17.901,-66.742,12.5,3.7
1/20/2020,9:5621.8,17.962,-66.759,12.1,3.7
1/20/2020,12:1011.1,18.138,-69.561,46.8,3.2
1/20/2020,13:1445.7,18.029,-66.993,12.1,3.5
1/20/2020,15:1454.9,18.006,-66.813,30.8,4.3
1/20/2020,17:315.3,19.051,-70.153,10.4,3
1/20/2020,20:06.3,17.951,-66.711,12.5,2.9
1/20/2020,23:351.8,17.933,-66.847,23.1,3.7
1/21/2020,2:757.8,17.985,-66.617,23.4,3.7
1/21/2020,2:1725.2,18.05,-66.807,22.4,3.7
1/21/2020,2:2432.6,17.973,-66.681,22.8,3.3
1/21/2020,3:5357.9,17.862,-66.904,15,3.4
1/21/2020,4:2516.6,17.851,-66.903,23,3.5
1/21/2020,4:3415.3,17.95,-66.948,15.9,3.2
1/21/2020,5:286.3,17.925,-66.619,19,3.5
1/21/2020,5:288.7,18.016,-66.7,23.1,3.6
1/21/2020,5:3433.6,17.801,-66.81,12,3.4
1/21/2020,5:491.1,19.289,-67.182,27.8,3.5
1/21/2020,7:581.6,17.695,-66.848,18,3.2
1/21/2020,8:3225.2,17.852,-66.797,22.6,3.6
1/21/2020,8:3550.7,17.895,-66.904,15.3,3.4
1/21/2020,9:632.7,19.022,-71.199,3.8,3
1/21/2020,10:2422.5,17.92,-66.747,22.9,3.2
1/21/2020,10:5254.7,17.929,-66.817,16.6,3
1/21/2020,13:2954.8,17.87,-66.884,22.6,3.1
1/21/2020,18:1436.8,18.624,-68.9081,24.8,3.3
1/22/2020,0:4843.0,17.906,-66.745,22.8,3.7
1/22/2020,1:3616.2,17.776,-66.743,12.4,3.5
1/22/2020,2:2333.4,17.886,-66.874,23.1,3.6
1/22/2020,2:2526.1,17.982,-67.047,15,3.6
1/22/2020,4:1520.1,18.038,-66.913,20.1,3.5
1/22/2020,6:5357.7,17.841,-66.721,20,3.6
1/22/2020,8:2142.9,17.99,-66.846,23.1,3.3
1/22/2020,9:379.1,17.862,-67.014,15,3.6
1/22/2020,10:3458.3,18.009,-66.755,22.8,3.1
1/22/2020,11:5659.3,18.01,-67.925,0,2.8
1/22/2020,12:1459.0,17.826,-66.879,23,3.1
1/22/2020,12:4115.4,19.193,-67.314,10.7,3
1/22/2020,14:221.7,18.866,-68.332,12,2.8
1/22/2020,18:2526.4,17.894,-66.621,31,3.5
1/22/2020,18:4956.8,18.767,-70.3511,29.3,3
1/22/2020,21:2845.9,19.08,-70.4561,7.3,3
1/22/2020,22:119.3,17.925,-66.623,12.1,3.3
1/22/2020,22:1327.8,17.926,-66.96,11.9,3.3
1/22/2020,23:3436.7,17.877,-66.731,23.2,3.1
1/22/2020,23:5334.0,17.767,-66.962,13.1,3
1/22/2020,23:5824.7,17.91,-66.777,23.1,3.5
1/23/2020,0:654.1,19.286,-70.023,23.3,2.9
1/23/2020,0:2851.3,17.878,-66.855,18.2,3.3
1/23/2020,0:3819.9,17.871,-66.832,18.4,3.3
1/23/2020,1:327.4,17.823,-66.735,12.2,3.1
1/23/2020,1:3315.6,18.028,-66.739,31.4,3.1
1/23/2020,1:4018.2,17.949,-66.84,23.1,3.5
1/23/2020,1:438.2,17.878,-66.709,19.6,3.7
1/23/2020,1:5046.3,17.762,-66.913,23,3.4
1/23/2020,2:1019.2,17.961,-66.713,22.6,2.9
1/23/2020,2:3135.7,17.843,-66.886,23.2,3.3
1/23/2020,4:3824.8,17.733,-66.849,23,3.4
1/23/2020,5:2121.5,20.277,-70.628,19.8,3.3
1/23/2020,6:4822.3,17.89,-66.961,21.3,3.2
1/23/2020,7:482.4,17.765,-66.928,22.8,3.7
1/23/2020,8:813.7,20.175,-70.517,17.8,3.4
1/23/2020,9:2139.6,17.912,-66.842,23.1,3.3
1/23/2020,9:2755.5,17.811,-66.99,12.4,3.2
1/23/2020,10:1227.2,17.944,-66.758,23.6,3.3
1/23/2020,10:2952.1,20.184,-70.504,12.2,3.3
1/23/2020,10:3450.8,17.991,-66.853,21.3,3.1
1/23/2020,11:2124.6,17.99,-66.793,21.8,3.1
1/23/2020,12:4741.9,18.808,-69.2161,7.8,2.8
1/23/2020,12:5143.2,18.064,-67.824,15,2.8
1/23/2020,13:3534.1,19.995,-70.477,22.8,3.1
1/23/2020,14:3355.3,17.699,-66.895,23,3.4
1/23/2020,15:5130.0,20.196,-70.9151,19.3,3.1
1/23/2020,16:410.9,17.693,-68.703,59.7,2.2
1/23/2020,16:1939.6,20.01,-70.432,11.7,3.1
1/23/2020,16:3132.3,17.115,-68.747,35.9,3.1
1/23/2020,16:3645.6,18.979,-70.223,3.7,2.8
1/23/2020,16:4044.6,17.685,-67.117,65.7,2.6
1/23/2020,17:4358.7,18.627,-70.521,40.3,2.8
1/23/2020,17:4717.4,18.694,-71.867,12.1,2.8
1/23/2020,17:5214.7,19.605,-72.288,23,3.2
1/23/2020,19:299.7,19.934,-70.517,18.3,3.4
1/23/2020,20:5450.5,18.141,-70.312,11.9,2.7
1/23/2020,21:629.4,17.868,-66.868,23.1,3.3
1/23/2020,23:3831.8,18.426,-70.681,21,2.9
1/23/2020,23:5913.6,17.736,-67.434,15,3.2
1/24/2020,0:4650.5,18.12,-71.293,11.5,2.6
1/24/2020,2:3149.1,17.986,-66.851,21.8,3.3
1/24/2020,3:1057.3,17.949,-66.966,12.2,3.1
1/24/2020,4:4255.3,17.849,-66.947,15.6,3.2
1/24/2020,5:2860.0,17.869,-66.805,22.3,3.2
1/24/2020,5:3336.0,17.932,-66.738,23,3.2
1/24/2020,7:188.7,20.06,-70.472,11.8,3.2
1/24/2020,8:511.0,17.956,-66.944,12.3,3.1
