Fecha,Hora,Latitud,Longitud,Prof.,Mc
5/16/2020,3:39 19.2,18.715,-69.554 1,19.7,2.9
5/16/2020,4: 9 13.1,17.94,-66.845,10,3
5/16/2020,4:38 13.5,19.26,-71.122,15,2.7
5/16/2020,4:45 24.2,18.235,-69.253 1,4.1,2.9
5/16/2020,8:11 14.9,18.989,-69.19,10,2.6
5/16/2020,8:16 25.4,17.983,-66.736,10,3
5/16/2020,11:39 19.5,19.29,-67.439,22.6,3.4
5/16/2020,15: 6 27.7,20.41,-71.097,16.8,3.1
5/16/2020,16:54 41.4,19.417,-71.185,31,3.2
5/16/2020,18:59 34.2,17.94,-66.9,23.3,2.6
5/16/2020,20: 1 50.8,17.924,-66.868,23.5,2.7
5/16/2020,20:18 53.2,17.853,-67.044,12.1,2.7
5/16/2020,20:56 46.7,19.387,-67.479,31,3.3
5/16/2020,21:52 40.9,17.858,-66.958,23,2.7
5/17/2020,2: 8 48.9,19.273,-67.246,23,3
5/17/2020,2:57 55.4,17.859,-66.966,21.1,2.7
5/17/2020,3:56 39.9,19.014,-68.57,31,3.3
5/17/2020,5:17 19.2,18.667,-69.73,93,3.3
5/17/2020,6: 6  8.9,17.85,-66.99,12.1,2.9
5/17/2020,6:36 21.0,17.889,-66.971,13.5,2.8
5/17/2020,7:14 14.5,19.227,-67.053,23,3.3
5/17/2020,15: 9 16.8,17.931,-66.875,0,2.4
5/17/2020,21: 8 20.6,19.887,-76.713,0,3
5/17/2020,23: 8 47.7,19.538,-72.999,0.9,2.5
5/18/2020,0:38  8.6,17.789,-70.841 1,54.6,2.7
5/18/2020,1: 1 29.3,19.852,-71.171,30,2.7
5/18/2020,2: 4 29.9,17.898,-70.008 2,27.2,2.8
5/18/2020,4: 2 45.2,17.963,-66.817,20,2
5/18/2020,4:40 23.3,19.789,-69.986,13,2.8
5/18/2020,8: 2 46.5,18.734,-69.494,79.8,3.2
5/18/2020,10:59 56.1,19.817,-71.112,23,3.2
5/18/2020,11:12  6.6,19.55,-69.833,14.6,3.2
5/18/2020,22:26 41.8,18.933,-70.28,96.4,2.9
5/18/2020,23: 8  0.4,17.895,-66.739,21.4,2.6
5/19/2020,1:14 33.5,18.06,-71.422,12.1,3
5/19/2020,1:19 39.0,18.113,-71.4,12.1,3.1
5/19/2020,1:26 57.3,19.188,-67.273,26.1,3.1
5/19/2020,3: 7 32.9,17.916,-66.629,14.7,2.5
5/19/2020,5:15 37.3,17.852,-66.569,15,3.1
5/19/2020,5:35 53.9,19.883,-71.136,23,3
5/19/2020,7:21 55.3,18.155,-71.370 1,61.7,3.7
5/19/2020,8:46 17.7,19.815,-71.166,22.8,3.2
5/19/2020,10:28 43.9,18.77,-68.887,12,3.2
5/19/2020,15:58 36.7,19.803,-76.611,15,3.5
5/19/2020,16:41 14.0,19.01,-70.155,0.1,2.8
5/19/2020,19:34 13.0,18.467,-68.840 1,81.1,3.4
5/20/2020,3:22 16.0,19.796,-71.113,18.5,3.5
5/20/2020,6:12 22.0,18.033,-67.428 1,44.7,3
5/20/2020,6:31 14.8,19.798,-71.1,21,2.5
5/20/2020,7:41 29.1,19.685,-70.668,15,2.7
5/20/2020,8:15 54.8,18.272,-68.617,80.7,3.2
5/20/2020,9: 3 43.8,18.814,-70.324 1,2.1,2.8
5/20/2020,9:15  9.4,19.673,-70.726,2.9,2.7
5/20/2020,11:48 27.2,19.825,-71.156,13.9,2.8
5/20/2020,11:59 53.5,19.031,-70.004,82.4,3.8
5/20/2020,14:41 38.6,18.34,-71.407,12,2.7
5/20/2020,21:51 52.1,20.103,-70.644,21.6,3.1
5/20/2020,23:25 24.9,18.72,-69.452,90.5,3.1
5/21/2020,0:33 38.3,19.474,-65.119,22.6,4.1
5/21/2020,1:21 23.7,19.425,-70.403,23.1,2.7
5/21/2020,2:29 10.7,19.028,-67.655,2.3,3.1
5/21/2020,2:51 30.6,19.056,-67.633,3,3.1
5/21/2020,4:36 12.7,18.486,-69.302 1,34.1,3
5/21/2020,5: 3 36.8,19.08,-67.649,11.8,3.1
5/21/2020,5: 8 42.6,19.335,-67.773,10.6,3.7
5/21/2020,6:40 28.7,19.391,-69.112,23,3.3
5/21/2020,7:45 26.9,20.406,-72.179,23,3.3
5/21/2020,17:48 21.9,17.961,-66.847,23.1,3.3
5/21/2020,22: 2 35.9,19.038,-67.646,3.9,3.5
5/21/2020,23:59  6.6,18.001,-66.752,12.2,3.7
5/22/2020,0:45 29.7,20.197,-69.965 1,1.1,3.3
5/22/2020,3: 0  6.3,19.519,-69.735,1.1,2.9
5/22/2020,3:13 27.3,19.11,-68.891,10,3.4
5/22/2020,3:17 26.8,19.766,-71.172,23,3.1
5/22/2020,3:38 11.6,18.723,-70.291,88.2,3.3
5/22/2020,5:20 33.0,17.646,-68.57,67.6,3.3
5/22/2020,5:22 35.2,18.385,-68.934 1,31.4,3.4
5/22/2020,6:25 29.2,19.807,-71.059,22.9,3.2
5/22/2020,6:29 41.5,18.164,-71.753,24.2,3.3
5/22/2020,6:42 41.2,19.767,-70.987,22.8,3.2
5/22/2020,6:45 46.7,18.331,-68.547,15,3.1
5/22/2020,6:45 13.9,19.893,-71.287,15,3
5/22/2020,8: 4 38.1,19.188,-69.926,25.8,3.3
5/22/2020,9:47 42.4,17.742,-67.004,20.6,3.4
5/22/2020,12:37 59.1,17.98,-67.959 1,27.5,3.5
5/22/2020,12:51 57.3,19.001,-67.597,21.4,3.3
5/22/2020,15:27 32.9,18.513,-71.536,56.1,3
5/22/2020,16:24 19.0,18.283,-68.214 1,47.2,3.7
5/22/2020,16:32 44.1,19.521,-70.873,22.8,3.2
5/22/2020,16:52 14.3,19.872,-70.301,13.7,3.4
5/22/2020,17: 7 43.3,18.853,-67.681 1,52.4,3.7
5/22/2020,17:49 46.5,18.655,-68.169,89,3.4
5/22/2020,17:59 12.0,19.477,-70.385,22.1,3.1
5/22/2020,20:57 33.6,17.75,-68.619,31.1,3.3
5/22/2020,22:53 15.9,19.962,-71.278,23.1,3.3
5/23/2020,2: 1 19.8,19.582,-71.096,17.1,3.3
5/23/2020,3:20 20.6,17.884,-68.1,32.7,3.8
5/23/2020,4: 2 38.0,17.994,-66.817,12.2,3.4
5/23/2020,4:28 57.9,17.827,-66.869,11.9,3.3
5/23/2020,5: 6 31.5,17.998,-66.806,16.1,3.4
5/23/2020,5:17 50.8,18.412,-68.220 1,78.9,3.6
5/23/2020,5:34 28.6,17.948,-66.825,22.9,3.2
5/23/2020,7: 2 21.0,18.171,-69.183,94,3.3
5/23/2020,7:32 53.9,18.659,-69.876,93.8,3.4
5/23/2020,11:52 43.2,17.945,-66.935,11.4,2.8
5/23/2020,13:24 12.8,19.151,-66.531,26.3,3.5
5/23/2020,17: 8  6.6,19.031,-70.283,10,2.8
5/23/2020,18:29  9.6,18.476,-70.158,19.5,2.7
5/23/2020,18:39 28.1,17.961,-66.994,11.2,2.7
5/23/2020,19:49 14.9,17.996,-66.699,27.6,2.7
5/23/2020,22:21 23.1,19.091,-66.378,23.1,3.1
5/23/2020,22:24 11.5,17.98,-66.876,23.1,2.7
5/24/2020,0:17 14.8,19.054,-67.212,21.2,3.1
5/24/2020,0:50  4.0,17.873,-66.97,23.1,2.7
5/24/2020,1:33 43.5,17.821,-66.888,23.4,3
5/24/2020,1:53 17.8,18.786,-69.785,62.7,2.7
5/24/2020,6:30 16.4,17.855,-66.882,18.2,2.9
5/24/2020,8:26 52.5,18.108,-67.975,27.7,3
5/24/2020,11:43  8.8,18.894,-67.644,0,3
5/24/2020,11:48 15.7,18.243,-71.368,3.3,3
5/24/2020,12:39 59.9,18.259,-70.582,0.1,1.9
5/24/2020,13: 9 56.8,18.286,-71.322,0,2.9
5/24/2020,22:58 39.0,19.369,-63.272,0,4.1
5/25/2020,2:31 24.3,18.803,-70.254,79,2.7
5/25/2020,5:16  5.7,18.302,-72.175,5,2.8
5/25/2020,5:33 24.4,18.427,-72.06,28.7,2.5
5/25/2020,7:30  8.5,17.828,-66.877,0,2.6
5/25/2020,7:57 56.6,18.83,-67.988,23.7,2.4
5/25/2020,18:19 41.2,19.9,-66.562,57.3,3.5
5/25/2020,18:38 23.7,17.965,-66.724,19.3,2.8
5/25/2020,19:30 40.0,17.838,-66.909,22.4,3.1
5/25/2020,22:36 18.7,19.333,-70.461,15,2.9
5/25/2020,23: 4 41.2,17.969,-66.899,22.9,3.1
5/26/2020,5:12  9.2,17.244,-72.048,31,3.2
5/26/2020,5:50 36.7,17.849,-66.952,23,3.1
5/26/2020,7:33 23.4,17.866,-66.858,23.1,3.1
5/26/2020,13:50 13.2,17.967,-66.859,0,2.8
5/26/2020,14:26 43.6,19.109,-69.506,21.7,3
5/26/2020,14:37 39.8,19.113,-69.496,20,2.6
5/26/2020,15:39 36.1,18.96,-69.142,17.7,2.7
5/26/2020,16:56  7.2,18.139,-71.583,0,2.8
5/26/2020,17:48  5.2,19.199,-68.13,12.6,3.3
5/26/2020,20:25 32.6,17.923,-66.864,16.9,2.8
5/26/2020,22: 5  3.4,17.878,-66.846,15,2.8
5/27/2020,0:39 46.1,19.732,-71.187,11.9,2.9
5/27/2020,1:30 14.9,18.377,-71.351,12.2,2.8
5/27/2020,2: 4 59.0,19.123,-68.136,13.6,3.1
5/27/2020,2:41 13.3,17.933,-66.823,12.7,2.8
5/27/2020,5:20 54.2,17.988,-66.792,0,2.8
5/27/2020,5:26 51.0,19.233,-68.088,0.1,3
5/27/2020,6: 1 55.9,19.197,-67.151,13.5,3.2
5/27/2020,6: 9 31.8,17.666,-68.903,41.1,2.9
5/27/2020,7:49 19.0,18.965,-68.089,11,3.1
5/27/2020,8:18 10.5,18.383,-69.370 1,37,3
5/27/2020,8:30  9.2,18.824,-68.021,21.4,3.1
5/27/2020,12:26  9.2,18.179,-69.112 1,43.5,3.1
5/27/2020,13: 8 53.8,19.431,-70.353,22.9,3.2
5/27/2020,13:29 18.1,17.952,-66.852,21.1,2.6
5/27/2020,17:14 12.7,19.582,-70.701,20.4,3.2
5/27/2020,19:46 56.4,18.826,-70.378,8.5,2.6
5/27/2020,22:33 49.3,19.616,-67.845,79.7,3.2
5/27/2020,23:34 33.5,18.649,-71.275,23,2.5
5/28/2020,0:21  0.6,17.929,-66.328,12.1,3.3
5/28/2020,2:29 11.8,19.306,-67.552,0.7,3.4
5/28/2020,5: 3 30.8,19.065,-67.617,20.3,3.2
5/28/2020,5:28  0.9,18.964,-67.716,11.7,3.2
5/28/2020,7:11 14.1,18.43,-69.252 1,30.1,2.9
5/28/2020,7:19 52.0,17.988,-69.113 1,6.3,3
5/28/2020,7:28 52.2,20.526,-70.93,20.9,3.4
5/28/2020,8:40 25.0,18.745,-69.489 1,15,3
5/28/2020,11:29 30.7,18.766,-68.063,21.2,3.2
5/28/2020,11:40 53.2,19.679,-65.639,31,3.8
5/28/2020,12: 6 39.1,19.788,-71.079,20.8,2.7
5/28/2020,13:36 15.9,17.922,-66.642,23.2,2.9
5/28/2020,15: 6 23.8,18.958,-67.981,11.7,3.1
5/28/2020,16: 6 40.0,18.889,-68.108,22.9,3
5/28/2020,17:13  5.9,17.929,-66.681,23.1,3
5/28/2020,17:59 13.5,19.247,-70.391,0.7,2.6
5/28/2020,23:54 32.8,19.043,-69.241,12.2,2.8
5/29/2020,7: 1 54.1,18.425,-70.445,23,2.9
5/29/2020,10:35 51.0,17.828,-68.348,31.1,3.7
5/29/2020,12:28 10.7,18.808,-67.478,24.3,3.5
5/29/2020,12:41 45.3,18.305,-67.188,15,3.6
5/29/2020,16:52 29.7,19.125,-69.47,86.2,3.1
5/29/2020,17: 5 43.5,18.907,-67.577,15,3.6
5/29/2020,17:13 37.9,18.796,-67.208,20.7,3.7
5/29/2020,18:26 19.2,19.136,-70.337,23.4,3.1
5/29/2020,19:45  8.1,18.217,-67.715,38.1,3.5
5/29/2020,23:55 44.0,18.598,-68.814 1,34.2,3.4
5/30/2020,2:52  3.7,18.596,-69.478 1,23.4,3.6
5/30/2020,4:44 32.1,18.9,-67.987,22.9,3.5
5/30/2020,6: 5 38.2,20.312,-70.712,21.1,3.5
5/30/2020,7:42 12.4,18.392,-69.024 1,9,3.3
5/30/2020,7:49 42.9,19.302,-69.854,12,3.4
5/30/2020,9:13 57.6,18.511,-71.309,34.8,3
5/30/2020,9:39 37.3,20.064,-70.862,25.3,3.7
5/30/2020,14:16 44.4,18.673,-69.486,87.2,3.3
5/30/2020,17:28 23.0,18.689,-69.554 1,1,3.4
5/30/2020,18: 3 18.0,19.113,-70.194,0.1,3.4
5/30/2020,20:15 41.5,19.638,-72.658,1.3,3.3
5/30/2020,21: 1 42.8,18.715,-72.252,99,3.1
5/30/2020,21: 6 25.6,19.132,-68.727,21,3.1
5/30/2020,21:34 20.4,19.546,-70.687,8.7,3.5
5/31/2020,2:48 49.0,18.946,-72.934,22.2,3.8
5/31/2020,4: 4 12.5,20.006,-70.403,11.8,3.5
5/31/2020,7:44 24.9,19.922,-72.458,22.1,4.3
5/31/2020,8:35 14.1,19.931,-72.387,23.2,3.4
5/31/2020,8:36 32.0,19.021,-72.894,19.7,3.5
5/31/2020,9:13 29.6,19.947,-72.48,22.4,3.5
5/31/2020,10: 8  5.9,18.451,-68.981 1,40.3,3.4
5/31/2020,15: 3 28.6,19.952,-70.476,0,3.1
5/31/2020,16:47 10.7,17.763,-66.346,57,3.8
5/31/2020,17:46  3.0,19.526,-64.239,23,4
5/31/2020,18:44 55.2,19.668,-72.67,37,3.2
5/31/2020,19:14 19.5,18.991,-70.174,1.6,2.4
5/31/2020,19:21 23.6,19.945,-70.508,0,2.8
5/31/2020,20: 9  8.3,18.421,-69.164,85.9,2.7
5/31/2020,21:40 40.2,19.921,-70.509,0,2.9
5/31/2020,22:46 26.8,18.507,-69.965,7.2,2
6/1/2020,0: 7 22.5,20.023,-70.541,8.3,2.8
6/1/2020,2:11 32.1,19.946,-70.562,6.9,2.6
6/1/2020,10:26 49.2,18.267,-70.299,17.6,2.7
6/1/2020,10:53 38.3,19.279,-69.299,31,3
6/1/2020,12: 5 49.7,18.699,-66.654,23,4.3
6/1/2020,12:58 20.7,16.865,-67.817,22.7,3.8
6/1/2020,13:58 29.4,18.988,-67.552,20,3.8
6/1/2020,16:14 10.2,20.107,-72.781,45.2,3.8
6/2/2020,7:27 11.7,19.669,-68.997,31.1,3.8
6/2/2020,11: 6 14.7,18.044,-70.786,30.1,2.4
6/2/2020,12:32 54.6,19.008,-68.068,19,2.9
6/2/2020,15:46 22.3,20.358,-71.082,12.8,3.4
6/2/2020,15:59 55.7,20.329,-71.173,31,3.1
6/2/2020,17: 0 16.6,18.916,-70.152,0,2.7
6/2/2020,18:20 48.9,18.647,-69.674,78.6,2.7
6/2/2020,21:40 45.5,18.955,-68.161,26.8,2.9
6/2/2020,22:48 29.1,18.936,-73.053,15,3
6/2/2020,23:20 50.0,20.284,-70.96,12.1,3.3
6/3/2020,5:43 30.8,19.172,-72.886,15,3.2
6/3/2020,5:51 36.1,18.609,-71.768,43.2,2.6
6/3/2020,6:44 56.5,17.708,-69.225,15,2.8
6/3/2020,8:10 18.0,18.639,-67.037,23,3.4
6/3/2020,19:25 24.6,19.56,-69.236,22.8,3.1
6/3/2020,19:31 23.9,18.707,-71.569,30.9,2.6
6/3/2020,20:13 50.1,19.927,-74.393,31,4
6/4/2020,1: 7  2.3,19.494,-70.384,22.4,3.2
6/4/2020,1:20 52.2,18.349,-69.329 1,16.8,3.1
6/4/2020,5:17  7.6,18.872,-67.585,22.1,3.3
6/4/2020,7:54 10.4,17.973,-68.180 1,1,3.2
6/4/2020,9: 7 15.3,19.442,-70.131,11.9,3
6/4/2020,9:25 39.8,18.853,-67.761,20.4,3.2
6/4/2020,12:31 40.9,18.248,-69.723,31,3.5
6/4/2020,16:25 55.7,18.993,-70.177,0,3.2
6/4/2020,16:52 36.3,18.565,-69.655,95.5,3.4
6/5/2020,1:41 55.2,18.383,-69.146 1,22.1,3.3
6/5/2020,3:48 37.3,17.755,-68.197,88.9,3.4
6/5/2020,4: 5 36.6,19.916,-72.403,23.5,3.6
6/5/2020,16:27 10.0,18.858,-70.165,4.2,3.3
6/6/2020,4:51 22.4,19.701,-69.743,13.2,3.3
6/6/2020,5:23 29.3,20.163,-70.749,22.9,3.4
6/6/2020,6:58 52.6,18.439,-71.326,2.4,3
6/6/2020,7:25 11.9,18.944,-67.549,10,3.4
6/6/2020,9:50 20.5,19.011,-67.6,15,3.7
6/6/2020,9:55 55.4,18.943,-67.663,23,3.5
6/6/2020,10:23  3.4,18.916,-67.727,22.4,3.3
6/6/2020,17: 0  9.1,19.098,-70.16,29.9,2.4
6/6/2020,18:55 18.9,18.592,-70.375,10,2.7
6/7/2020,0:55 28.1,17.129,-67.481,56.9,2.8
6/7/2020,2:35 46.8,17.313,-68.160 1,9.2,3.2
6/7/2020,4: 5 59.8,17.935,-66.861,21.2,3
6/7/2020,4:32 17.3,19.003,-68.514,18.4,3.2
6/7/2020,10: 9 17.1,18.294,-68.198,67,2.5
6/7/2020,13:45 54.8,19.407,-68.225,0.1,3.1
6/7/2020,14:52  2.8,18.951,-68.17,0,2.9
6/7/2020,17: 8 52.2,18.79,-70.193,4.6,2.5
6/7/2020,20:25 29.0,18.307,-70.217,57.4,2.6
6/8/2020,3: 3 10.5,17.921,-66.866,9,2.8
6/8/2020,3:47  4.0,19.588,-70.049,5.9,2.7
6/8/2020,5:27 57.4,19.081,-71.189 1,2.8,2.8
6/8/2020,9: 2 40.6,19.413,-70.393,10,2.8
6/8/2020,9: 5 36.0,17.997,-66.867,10,2.6
6/8/2020,12: 3 26.2,19.935,-70.228,20.1,3.2
6/8/2020,12: 5 10.0,19.138,-70.495,8.2,2.4
6/8/2020,16:20 34.1,19.586,-69.944,8,2.8
6/8/2020,16:40 37.9,19.6,-70.019,0.6,2.7
6/8/2020,17:47 48.6,18.926,-67.661,8.3,4.4
6/8/2020,17:53 43.3,19.135,-67.611,3.2,3.1
6/8/2020,18: 0 32.1,18.984,-67.639,8.9,3.1
6/8/2020,18:12 22.1,18.406,-67.816 1,6.8,3.3
6/8/2020,18:46 47.7,18.976,-67.725,7.8,2.8
6/8/2020,19:41 10.7,18.812,-67.698,8.7,2.9
6/8/2020,21: 8 38.8,18.435,-70.098,0,2.8
6/9/2020,0: 9 44.2,19.335,-67.593,15,2.9
6/9/2020,0:45 31.9,17.97,-66.807,9,3
6/9/2020,2: 5 23.7,18.852,-67.701,15,2.9
6/9/2020,3:12 24.0,19.075,-67.679,2.6,3.2
6/9/2020,3:27 26.5,19.091,-67.675,9,3
6/9/2020,3:45 43.1,19.313,-68.933,10,3.2
6/9/2020,4:48 50.3,17.924,-66.81,5.5,2.8
6/9/2020,5:31 33.1,19.099,-67.638,10,3.1
6/9/2020,6:40  5.0,17.997,-66.831,8.5,2.6
6/9/2020,8: 8  5.1,17.883,-66.722,18.7,2.6
6/9/2020,8:46 16.5,19.049,-67.679,10,3
6/9/2020,11:30 57.0,18.885,-67.983,15,3
6/9/2020,15:10 41.9,18.98,-67.643,14.9,3.1
6/9/2020,16:16 22.9,18.99,-67.631,13.7,3.1
6/9/2020,16:17 59.8,19.109,-67.664,10,3.3
6/9/2020,19:37 22.7,18.911,-68.181,14.8,3.1
6/9/2020,20:44 21.3,19.081,-67.645,16.3,2.9
6/9/2020,21:29 22.9,19.086,-67.622,17.5,3.1
6/10/2020,0:29  5.2,18.97,-67.657,22.2,2.9
6/10/2020,0:49 39.8,17.941,-66.832,19.3,2.2
6/10/2020,5:55 53.8,19.098,-67.629,11.5,2.7
6/10/2020,6: 3 15.8,18.734,-70.293 1,14.3,2.7
6/10/2020,7:58  5.6,18.996,-67.657,22.8,2.6
6/10/2020,8:34  8.0,19.025,-67.676,14.8,2.6
6/10/2020,9: 7 10.2,17.966,-66.648,0,2.6
6/10/2020,9: 6 58.0,17.938,-71.415,12.4,2.6
6/10/2020,10: 5 17.6,19.103,-70.252,80,2.3
6/10/2020,10:12 40.3,18.78,-69.454,93.5,2.4
6/10/2020,12:42 55.2,17.884,-66.93,14.6,2.5
6/10/2020,14: 1 46.7,19.027,-70.314,89.1,2.7
6/10/2020,14:26 18.1,19.406,-65.812,31.1,3.1
6/10/2020,14:54 15.1,18.131,-69.145,91.5,2.7
6/10/2020,15:12 29.8,18.8,-69.773,91.5,2.6
6/10/2020,21:25  0.9,20.103,-71.049 1,56,3.3
6/10/2020,21:31  1.0,19.099,-67.711,24.7,3
6/10/2020,21:39 55.0,19.428,-69.935,31.1,2.8
6/10/2020,22:25  6.4,19.024,-67.684,11.5,3
6/10/2020,22:31 22.9,17.783,-68.531,32.3,2.7
6/10/2020,22:34 21.4,19.054,-67.664,22.2,3.4
6/10/2020,23:26 29.5,18.923,-67.701,12,2.8
6/11/2020,0: 5 47.3,18.465,-69.123 1,39.3,2.8
6/11/2020,0: 2 14.3,19.07,-67.643,10.4,3
6/11/2020,0:28 32.6,18.965,-67.687,22.7,3
6/11/2020,3:48  6.2,19.156,-67.643,23.6,3
6/11/2020,4:14 31.5,17.835,-66.884,12.1,2.9
6/11/2020,4:40 22.1,18.592,-71.859,54.3,2.5
6/11/2020,4:50 17.8,18.431,-72.316,0.1,2.8
6/11/2020,6:25 18.6,19.021,-67.659,22.1,3.1
6/11/2020,6:45 17.6,17.906,-66.581,12.4,3.6
6/11/2020,12:28 26.4,19.644,-68.556,20.7,3.4
6/11/2020,12:39 39.2,19.055,-67.641,0,3.5
6/11/2020,13:23 33.2,17.679,-68.172,32.8,3.3
6/11/2020,14:18 41.3,18.816,-67.667,8.3,3.4
6/11/2020,15:14 31.9,17.904,-66.976,10.2,3.3
6/11/2020,16:51 26.2,18.917,-70.101,15.7,3.2
6/11/2020,18:32 15.2,18.904,-67.234,23.1,3.5
6/11/2020,19:22 55.9,19.158,-67.473,31,3.5
6/11/2020,20:55 12.1,19.387,-68.712,97.4,3.3
6/11/2020,21:49  5.3,18.163,-68.13,13.9,3.3
6/11/2020,21:55 54.6,17.914,-68.138,45.7,3.4
6/11/2020,22:11  5.0,18.948,-67.602,0,3.5
6/11/2020,23: 8 16.6,19.716,-70.48,1.9,3.5
6/12/2020,1:19  6.1,18.809,-67.755,1.7,3.3
6/12/2020,2:16 56.0,18.808,-67.672,13.5,3.4
6/12/2020,2:54 48.6,18.524,-72.256,0,3.2
6/12/2020,4: 9 49.6,19.275,-67.696,0.1,3.5
6/12/2020,7: 7 30.6,18.499,-72.194,0.4,3.1
6/12/2020,7:36 36.7,17.958,-66.645,0,3.7
6/12/2020,7:59 59.8,19.752,-70.305,29.5,3.3
6/12/2020,8:34  9.7,18.003,-69.374,91.5,3.3
6/12/2020,8:46 58.5,17.703,-67.743,50.1,3.3
6/12/2020,9:17 40.8,19.149,-69.801,0,3.6
6/12/2020,9:46  1.7,19.153,-69.828,0,3.4
6/12/2020,9:59 26.2,18.639,-70.497,5.2,3
6/12/2020,10:51 48.7,19.066,-67.7,0,3.3
6/12/2020,11: 7 10.5,19.126,-67.633,0,3.3
6/12/2020,12:28 55.6,18.418,-72.317,0,3
6/12/2020,12:38 21.9,18.711,-71.602,29.7,3.1
6/12/2020,13: 7 56.9,18.921,-67.523,0,3.2
6/12/2020,14:51 44.3,17.93,-66.823,1.6,3.3
6/12/2020,15:14 59.9,18.056,-68.599,14.6,3.8
6/12/2020,15:53  3.3,18.389,-70.071,0,3.1
6/12/2020,16: 7 22.2,18.207,-69.047 1,7,3.3
6/12/2020,21: 3 33.0,17.92,-65.316,0,3.6
6/12/2020,23:51 29.0,18.873,-67.76,0,3.3
6/13/2020,0:24  4.1,17.951,-66.939,10,3.5
6/13/2020,1: 4 13.3,17.665,-68.369,24.9,3.2
6/13/2020,1:54  6.3,19.012,-67.708,10,3.3
6/13/2020,2:13 35.8,18.689,-71.683,8.3,3.2
6/13/2020,2:29  5.7,18.507,-68.372,11.1,3.2
6/13/2020,3: 8 15.1,19.019,-67.66,10,3.3
6/13/2020,6:42 49.0,18.761,-71.954,10,3.2
6/13/2020,7:45 59.8,18.96,-67.596,10,3.3
6/13/2020,11:20 52.0,17.918,-66.969,15.4,2.6
6/13/2020,11:59 42.3,17.98,-66.936,15,2.9
6/13/2020,13: 1 29.4,17.949,-69.338,16.4,3
6/13/2020,14:31  2.9,18.506,-72.312,10,3
6/13/2020,17: 5 26.2,17.921,-66.586,10,3
6/13/2020,17:10 44.5,17.958,-66.585,10,3.1
6/13/2020,17:25 32.2,20.164,-74.135,16.5,2.8
6/13/2020,21:16  4.5,20.203,-70.802,15,3.2
6/13/2020,22:18 40.5,18.036,-68.641,31,3.2
6/13/2020,22:31 19.1,17.953,-66.929,11.4,2.9
6/13/2020,23: 4 36.2,18.864,-68.114,10,3
6/13/2020,23:33 12.3,17.905,-66.58,10,2.7
6/13/2020,23:54 19.1,20.119,-69.493,2.1,3
6/14/2020,0:42 28.2,17.925,-66.944,14.2,2.6
6/14/2020,1:15 51.4,19.787,-76.269,52.7,3
6/14/2020,2:20 58.4,19.203,-67.553,15,3
6/14/2020,2:36 40.6,19.041,-67.582,11,3.1
6/14/2020,5:16  0.0,19.238,-67.919,15,2.9
6/14/2020,7:45 23.9,20.123,-70.72,14.3,3
6/14/2020,8:49 17.7,18.877,-67.763,8,2.9
6/14/2020,9:18 36.5,17.943,-66.924,10.9,2.6
6/14/2020,12:46 38.9,17.911,-66.906,10,3
6/14/2020,13:34 23.9,18.636,-73.673,84.2,3.9
6/14/2020,16:52 35.5,17.9,-67.427,62.6,2.5
6/14/2020,17:25 18.2,18.259,-67.732,68.8,2.9
6/14/2020,18:12 35.2,17.946,-66.808,12.3,2.7
6/14/2020,20: 1 53.1,19.034,-69.515,11.9,2.8
6/14/2020,20:37 58.4,19.025,-69.484,40.4,2.4
6/14/2020,21:22 16.6,17.868,-66.96,23.4,2.5
6/14/2020,21:55 30.1,19.113,-69.78,5.4,2.7
6/14/2020,23:13 22.4,19.087,-69.503,22.2,2.9
6/14/2020,23:33 14.4,19.107,-69.435,20.7,2.6
6/15/2020,0: 0  4.3,18.692,-69.408,31.1,2.7
6/15/2020,2:43 22.7,19.065,-67.63,12.1,3.1
6/15/2020,2:51 19.0,19.054,-67.614,6.7,3.2
6/15/2020,5:47 48.0,17.921,-66.982,23,2.3
6/15/2020,6: 0 50.3,17.954,-67.003,10.1,2.8
6/15/2020,6:30 40.1,17.931,-66.975,23,2.4
6/15/2020,7:29 51.0,18.993,-70.122 1,19.5,3
6/15/2020,9:18  5.6,19.009,-67.66,7.1,3.1
6/15/2020,11: 4 54.0,20.166,-70.781,15.8,2.8
6/15/2020,14:30 19.7,18.924,-67.693,10.1,2.7
6/15/2020,15: 2 43.5,17.927,-66.927,9.6,2.3
6/15/2020,16:48 49.7,18.944,-67.588,10,3.3
6/15/2020,23:40  0.3,17.968,-66.788,10,2.4
6/16/2020,4:43 34.0,18.892,-67.614,0,2.9
6/16/2020,4:55  0.7,19.104,-70.515,22.1,2.5
6/16/2020,5: 4 24.5,18.452,-67.881,36.1,2.6
6/16/2020,7:12 12.6,17.801,-68.053,16,2.7
6/16/2020,7:18 44.2,19.587,-70.161,4.7,2.8
6/16/2020,11:33  1.4,17.825,-66.871,0,2.2
6/16/2020,12:19 28.2,19.118,-67.658,0.1,2.9
6/16/2020,12:33  8.0,19.741,-69.906,8.7,2.4
6/16/2020,12:53 21.2,19.431,-67.404,15,2.9
6/16/2020,13:14 40.5,19.611,-67.35,0,2.8
6/16/2020,16:57 23.8,18.096,-71.445,0,2.4
6/16/2020,17:42 51.6,17.993,-68.614 1,41,3.1
6/16/2020,18: 1 55.3,17.929,-71.293,24.6,2.4
6/16/2020,18:25  0.6,18.956,-70.197,0,2
6/16/2020,18:48 10.9,19.248,-67.689,0,2.7
